date,cpi,services,core_gds,food_at,food,alcohol,tobacco,energy,pmdef,eer,infl_exp
2011-12-31,94.68670822115241,90.28585620002217,99.98656694012338,93.53244024427697,97.13100002751406,97.51710675475813,77.8766708012574,104.67357604939535,0.7909824827739168,80.33380769230769,3.2213697643305537
2012-03-31,95.1821376759588,90.98541795001887,100.23511295560667,94.33980345125076,98.05961163155219,98.45527242528998,78.2977798296728,104.58825984496667,0.7844551959483319,81.18530769230769,2.6732813585155633
2012-06-30,95.6637987385705,91.8677293225892,99.98744675418338,95.20300063629016,98.6001202179977,98.34507214859276,80.92879118575429,104.38455880967399,0.7764830928021031,83.18138307692308,2.732807282568307
2012-09-30,96.1941631256784,92.67638664950226,100.11611048335966,96.1200066758095,99.22605989188418,98.88920443684113,82.97661046164997,103.68406839346267,0.7737502246578929,84.08763538461538,2.6338769922366665
2012-12-31,97.14958797055391,93.81603996470487,100.38646282239601,97.57722386782774,100.720404466726,99.4794763213849,84.63517995961107,105.585725189005,0.7759353544314951,83.63505,2.839549319228953
2013-03-31,97.85761679103916,94.49510295889131,100.24801560248868,98.93319177656866,101.831214076757,101.77749684199098,85.71978105508504,108.31090338890165,0.7932755552274092,80.442884375,2.7984394444997864
2013-06-30,98.26549916303186,95.04969712047456,100.28554862725035,99.85967277907554,102.754983739069,101.83655092968867,87.21091812295045,107.83206223257967,0.7860677803113165,80.51509230769231,2.546418817208337
2013-09-30,98.76452410639057,95.58720294099966,100.46384701322869,100.641496184456,103.296719617189,102.71402066200066,88.58318236776383,108.30902870843367,0.7868539852767177,81.20839848484849,2.57482160300531
2013-12-31,99.14659635266578,96.20767980358805,100.75954503235835,101.17450742798,103.58093995917966,102.56863888738535,90.44711832885245,107.92792123195433,0.7714885561101207,83.55087121212121,2.8319255146371565
2014-03-31,99.62476819734606,96.76470692367953,100.75508500146198,101.512659907226,103.69937644441,102.60360176146933,91.9713076839512,109.704995763069,0.7646855455994658,85.5722296875,2.2293252935517534
2014-06-30,99.97329366443726,97.45472209433898,101.19837760414934,101.102670109502,102.71207853328066,102.60719459115766,93.61398501691383,108.99811458414865,0.7565235593187485,86.91045846153847,2.056924231171797
