"date","vintage_date","value","frequency","forecast_horizon","variable"
"2000  Q4","2023  Q3",1.06690307834928,"Q",-91,"Services inflation"
"2001  Q1","2023  Q3",0.81559354807222,"Q",-90,"Services inflation"
"2001  Q2","2023  Q3",1.29506176785763,"Q",-89,"Services inflation"
"2001  Q3","2023  Q3",1.08987904580677,"Q",-88,"Services inflation"
"2001  Q4","2023  Q3",0.595181233235872,"Q",-87,"Services inflation"
"2002  Q1","2023  Q3",1.06923343604777,"Q",-86,"Services inflation"
"2002  Q2","2023  Q3",1.30437732032913,"Q",-85,"Services inflation"
"2002  Q3","2023  Q3",1.10391250761176,"Q",-84,"Services inflation"
"2002  Q4","2023  Q3",1.11043361153654,"Q",-83,"Services inflation"
"2003  Q1","2023  Q3",0.766455385284808,"Q",-82,"Services inflation"
"2003  Q2","2023  Q3",0.664900394310643,"Q",-81,"Services inflation"
"2003  Q3","2023  Q3",0.743907644140278,"Q",-80,"Services inflation"
"2003  Q4","2023  Q3",0.865813552839479,"Q",-79,"Services inflation"
"2004  Q1","2023  Q3",0.816758367637528,"Q",-78,"Services inflation"
"2004  Q2","2023  Q3",0.770330631215058,"Q",-77,"Services inflation"
"2004  Q3","2023  Q3",0.829847378118392,"Q",-76,"Services inflation"
"2004  Q4","2023  Q3",1.01453573615965,"Q",-75,"Services inflation"
"2005  Q1","2023  Q3",1.13436805746283,"Q",-74,"Services inflation"
"2005  Q2","2023  Q3",1.09838790277417,"Q",-73,"Services inflation"
"2005  Q3","2023  Q3",1.16439426600381,"Q",-72,"Services inflation"
"2005  Q4","2023  Q3",0.613592384639047,"Q",-71,"Services inflation"
"2006  Q1","2023  Q3",0.832720393046235,"Q",-70,"Services inflation"
"2006  Q2","2023  Q3",0.85921004121071,"Q",-69,"Services inflation"
"2006  Q3","2023  Q3",0.730162847159771,"Q",-68,"Services inflation"
"2006  Q4","2023  Q3",1.19489073590495,"Q",-67,"Services inflation"
"2007  Q1","2023  Q3",0.850922736033671,"Q",-66,"Services inflation"
"2007  Q2","2023  Q3",0.728912734992623,"Q",-65,"Services inflation"
"2007  Q3","2023  Q3",0.741693045295355,"Q",-64,"Services inflation"
"2007  Q4","2023  Q3",0.954985599752654,"Q",-63,"Services inflation"
"2008  Q1","2023  Q3",0.804086469922251,"Q",-62,"Services inflation"
"2008  Q2","2023  Q3",1.20429378474036,"Q",-61,"Services inflation"
"2008  Q3","2023  Q3",1.27651676530851,"Q",-60,"Services inflation"
"2008  Q4","2023  Q3",1.07611402932831,"Q",-59,"Services inflation"
"2009  Q1","2023  Q3",0.493475348178162,"Q",-58,"Services inflation"
"2009  Q2","2023  Q3",0.526620511146179,"Q",-57,"Services inflation"
"2009  Q3","2023  Q3",0.65399997064095,"Q",-56,"Services inflation"
"2009  Q4","2023  Q3",0.735906059005741,"Q",-55,"Services inflation"
"2010  Q1","2023  Q3",1.13081512452404,"Q",-54,"Services inflation"
"2010  Q2","2023  Q3",0.96338910685016,"Q",-53,"Services inflation"
"2010  Q3","2023  Q3",0.867515233565683,"Q",-52,"Services inflation"
"2010  Q4","2023  Q3",0.789176003830583,"Q",-51,"Services inflation"
"2011  Q1","2023  Q3",1.47348552194793,"Q",-50,"Services inflation"
"2011  Q2","2023  Q3",1.29551761376,"Q",-49,"Services inflation"
"2011  Q3","2023  Q3",0.750595222626485,"Q",-48,"Services inflation"
"2011  Q4","2023  Q3",0.633093787903923,"Q",-47,"Services inflation"
"2012  Q1","2023  Q3",0.771843444319742,"Q",-46,"Services inflation"
"2012  Q2","2023  Q3",0.965056640745843,"Q",-45,"Services inflation"
"2012  Q3","2023  Q3",0.876389364620667,"Q",-44,"Services inflation"
"2012  Q4","2023  Q3",1.22221317261007,"Q",-43,"Services inflation"
"2013  Q1","2023  Q3",0.721216946717308,"Q",-42,"Services inflation"
"2013  Q2","2023  Q3",0.585186978481665,"Q",-41,"Services inflation"
"2013  Q3","2023  Q3",0.563906824650111,"Q",-40,"Services inflation"
"2013  Q4","2023  Q3",0.6470235475963,"Q",-39,"Services inflation"
"2014  Q1","2023  Q3",0.57731437812713,"Q",-38,"Services inflation"
"2014  Q2","2023  Q3",0.710555146124298,"Q",-37,"Services inflation"
"2014  Q3","2023  Q3",0.525545647778826,"Q",-36,"Services inflation"
"2014  Q4","2023  Q3",0.566440058160274,"Q",-35,"Services inflation"
"2015  Q1","2023  Q3",0.596198432967687,"Q",-34,"Services inflation"
"2015  Q2","2023  Q3",0.474626401228795,"Q",-33,"Services inflation"
"2015  Q3","2023  Q3",0.669331467616441,"Q",-32,"Services inflation"
"2015  Q4","2023  Q3",0.771395289255,"Q",-31,"Services inflation"
"2016  Q1","2023  Q3",0.606369840436951,"Q",-30,"Services inflation"
"2016  Q2","2023  Q3",0.521441047981168,"Q",-29,"Services inflation"
"2016  Q3","2023  Q3",0.760499633380844,"Q",-28,"Services inflation"
"2016  Q4","2023  Q3",0.46625233419929,"Q",-27,"Services inflation"
"2017  Q1","2023  Q3",0.718659089651006,"Q",-26,"Services inflation"
"2017  Q2","2023  Q3",0.835929774190245,"Q",-25,"Services inflation"
"2017  Q3","2023  Q3",0.599082184996883,"Q",-24,"Services inflation"
"2017  Q4","2023  Q3",0.53058318061847,"Q",-23,"Services inflation"
"2018  Q1","2023  Q3",0.564423983044415,"Q",-22,"Services inflation"
"2018  Q2","2023  Q3",0.519317465758422,"Q",-21,"Services inflation"
"2018  Q3","2023  Q3",0.772787399020518,"Q",-20,"Services inflation"
"2018  Q4","2023  Q3",0.5915985356087,"Q",-19,"Services inflation"
"2019  Q1","2023  Q3",0.552929674852494,"Q",-18,"Services inflation"
"2019  Q2","2023  Q3",0.69203081315846,"Q",-17,"Services inflation"
"2019  Q3","2023  Q3",0.582840116040238,"Q",-16,"Services inflation"
"2019  Q4","2023  Q3",0.495046188830364,"Q",-15,"Services inflation"
"2020  Q1","2023  Q3",0.644236889049914,"Q",-14,"Services inflation"
"2020  Q2","2023  Q3",0.155578867643842,"Q",-13,"Services inflation"
"2020  Q3","2023  Q3",0.125536080708422,"Q",-12,"Services inflation"
"2020  Q4","2023  Q3",0.465194780307757,"Q",-11,"Services inflation"
"2021  Q1","2023  Q3",0.865127632576261,"Q",-10,"Services inflation"
"2021  Q2","2023  Q3",0.356311266689005,"Q",-9,"Services inflation"
"2021  Q3","2023  Q3",0.696290909557152,"Q",-8,"Services inflation"
"2021  Q4","2023  Q3",1.30125279200739,"Q",-7,"Services inflation"
"2022  Q1","2023  Q3",1.27885205409959,"Q",-6,"Services inflation"
"2022  Q2","2023  Q3",1.48603024888833,"Q",-5,"Services inflation"
"2022  Q3","2023  Q3",1.65183142302375,"Q",-4,"Services inflation"
"2022  Q4","2023  Q3",1.83952542338357,"Q",-3,"Services inflation"
"2023  Q1","2023  Q3",1.35234333672877,"Q",-2,"Services inflation"
"2023  Q2","2023  Q3",2.00409965844318,"Q",-1,"Services inflation"
"2023  Q3","2023  Q3",1.57033658018404,"Q",0,"Services inflation"
"2023  Q4","2023  Q3",1.3018725160395,"Q",1,"Services inflation"
